invoice_id,invoice_date,customer_id,product_id,sales_rep_id,territory,quantity,unit_price,discount,sales_amount,unit_cost,gross_profit,sales_channel,campaign_id,payment_status
INV001927,2025-01-17,C0041,P005,SR006,East Malaysia,89,48.8,0.08,3995.74,23.91,1867.75,Clinic,,Paid
INV001928,2025-08-24,C0170,P018,SR012,East Malaysia,158,17.27,0.08,2510.37,8.38,1186.33,Hospital,CAM006,Paid
INV001929,2025-11-02,C0156,P011,SR001,Central,170,15.5,0,2635.0,7.06,1434.8,Distributor,,Paid
INV001930,2026-06-04,C0118,P002,SR012,East Malaysia,28,20.37,0.03,553.25,9.86,277.17,Hospital,CAM012,Paid
INV001931,2026-05-05,C0051,P018,SR001,Central,11,17.27,0.15,161.47,8.38,69.29,Hospital,,Paid
INV001932,2025-03-21,C0158,P003,SR010,Southern,131,31.96,0.05,3977.42,20.33,1314.19,Pharmacy,,Paid
INV001933,2026-03-23,C0130,P016,SR004,Southern,38,23.84,0.03,878.74,14.05,344.84,Clinic,,Paid
INV001934,2026-05-21,C0010,P018,SR009,Northern,179,17.27,0.05,2936.76,8.38,1436.74,Pharmacy,,Paid
INV001935,2025-09-01,C0095,P002,SR011,East Coast,12,20.37,0.08,224.88,9.86,106.56,Pharmacy,,Pending
INV001936,2026-02-04,C0098,P011,SR012,East Malaysia,150,15.5,0,2325.0,7.06,1266.0,Distributor,,Paid
INV001937,2025-06-21,C0072,P018,SR004,Southern,92,17.27,0.1,1429.96,8.38,659.0,Clinic,,Paid
INV001938,2025-07-06,C0135,P013,SR010,Southern,156,14.36,0.03,2172.96,8.98,772.08,Clinic,CAM005,Paid
INV001939,2025-09-10,C0163,P005,SR010,Southern,105,48.8,0.1,4611.6,23.91,2101.05,Clinic,CAM006,Paid
INV001940,2025-04-16,C0088,P013,SR003,Northern,71,14.36,0,1019.56,8.98,381.98,Distributor,,Paid
INV001941,2026-06-30,C0087,P016,SR001,Central,92,23.84,0.03,2127.48,14.05,834.88,Clinic,,Overdue
INV001942,2025-06-25,C0104,P008,SR006,East Malaysia,92,17.6,0.05,1538.24,7.93,808.68,Pharmacy,,Pending
INV001943,2026-01-14,C0027,P008,SR001,Central,148,17.6,0.08,2396.42,7.93,1222.78,Hospital,,Paid
INV001944,2026-05-17,C0133,P009,SR007,Central,148,9.93,0.03,1425.55,6.14,516.83,Clinic,,Pending
INV001945,2025-10-22,C0067,P008,SR002,Kuala Lumpur,54,17.6,0.03,921.89,7.93,493.67,Pharmacy,,Pending
INV001946,2026-06-09,C0148,P003,SR003,Northern,128,31.96,0.05,3886.34,20.33,1284.1,Pharmacy,CAM012,Paid
INV001947,2025-12-08,C0149,P008,SR008,Kuala Lumpur,14,17.6,0,246.4,7.93,135.38,Clinic,,Paid
INV001948,2025-04-01,C0084,P010,SR011,East Coast,32,17.45,0.03,541.65,11.04,188.37,Distributor,CAM002,Paid
INV001949,2025-06-27,C0094,P007,SR012,East Malaysia,126,53.96,0.08,6255.04,26.47,2919.82,Pharmacy,,Overdue
INV001950,2025-04-10,C0061,P014,SR011,East Coast,86,18.87,0,1622.82,11.75,612.32,Pharmacy,,Paid
INV001951,2025-06-03,C0179,P004,SR010,Southern,27,19.97,0,539.19,10.13,265.68,Pharmacy,,Paid
INV001952,2026-06-26,C0032,P017,SR011,East Coast,148,60.49,0,8952.52,30.19,4484.4,Hospital,,Pending
INV001953,2025-05-15,C0123,P001,SR012,East Malaysia,97,34.05,0,3302.85,21.72,1196.01,Clinic,,Pending
INV001954,2026-06-24,C0143,P012,SR008,Kuala Lumpur,46,23.6,0.1,977.04,11.86,431.48,Clinic,,Overdue
INV001955,2026-03-15,C0107,P002,SR010,Southern,154,20.37,0.05,2980.13,9.86,1461.69,Clinic,,Pending
INV001956,2026-04-06,C0138,P015,SR010,Southern,81,11.13,0.1,811.38,6.38,294.6,Hospital,CAM011,Paid
INV001957,2025-10-14,C0139,P011,SR008,Kuala Lumpur,98,15.5,0.08,1397.48,7.06,705.6,Clinic,CAM007,Paid
INV001958,2025-05-12,C0078,P004,SR004,Southern,114,19.97,0.15,1935.09,10.13,780.27,Clinic,,Paid
INV001959,2025-01-07,C0011,P002,SR001,Central,83,20.37,0.03,1639.99,9.86,821.61,Distributor,CAM001,Paid
INV001960,2025-08-31,C0034,P004,SR008,Kuala Lumpur,86,19.97,0,1717.42,10.13,846.24,Pharmacy,CAM006,Paid
INV001961,2026-06-19,C0053,P014,SR001,Central,179,18.87,0,3377.73,11.75,1274.48,Clinic,,Paid
INV001962,2026-06-17,C0135,P013,SR010,Southern,155,14.36,0.05,2114.51,8.98,722.61,Clinic,,Paid
INV001963,2025-05-28,C0128,P008,SR009,Northern,119,17.6,0.1,1884.96,7.93,941.29,Hospital,,Paid
INV001964,2025-10-27,C0165,P014,SR006,East Malaysia,6,18.87,0,113.22,11.75,42.72,Clinic,,Overdue
INV001965,2025-06-21,C0095,P010,SR005,East Coast,22,17.45,0.05,364.7,11.04,121.82,Pharmacy,,Pending
INV001966,2025-06-27,C0140,P004,SR001,Central,53,19.97,0.1,952.57,10.13,415.68,Clinic,,Paid
INV001967,2025-05-27,C0166,P001,SR010,Southern,164,34.05,0,5584.2,21.72,2022.12,Pharmacy,,Paid
INV001968,2025-04-03,C0134,P008,SR008,Kuala Lumpur,72,17.6,0.05,1203.84,7.93,632.88,Distributor,CAM003,Paid
INV001969,2026-06-30,C0043,P016,SR009,Northern,137,23.84,0.08,3004.79,14.05,1079.94,Hospital,,Paid
INV001970,2025-07-01,C0047,P012,SR011,East Coast,123,23.6,0.03,2815.72,11.86,1356.94,Hospital,,Paid
INV001971,2025-09-30,C0124,P005,SR007,Central,44,48.8,0.1,1932.48,23.91,880.44,Hospital,,Paid
INV001972,2025-04-03,C0131,P015,SR007,Central,173,11.13,0.05,1829.22,6.38,725.48,Hospital,,Paid
INV001973,2025-07-06,C0113,P004,SR009,Northern,49,19.97,0,978.53,10.13,482.16,Clinic,,Paid
INV001974,2025-08-11,C0145,P006,SR004,Southern,88,28.44,0,2502.72,16.3,1068.32,Pharmacy,CAM005,Pending
INV001975,2025-06-25,C0026,P014,SR010,Southern,173,18.87,0.1,2938.06,11.75,905.31,Hospital,,Paid
INV001976,2025-11-07,C0061,P018,SR005,East Coast,65,17.27,0.1,1010.29,8.38,465.59,Pharmacy,,Paid
INV001977,2026-01-08,C0180,P008,SR001,Central,86,17.6,0.05,1437.92,7.93,755.94,Clinic,CAM009,Paid
INV001978,2026-04-20,C0127,P008,SR002,Kuala Lumpur,105,17.6,0.03,1792.56,7.93,959.91,Pharmacy,,Paid
INV001979,2025-09-25,C0065,P016,SR006,East Malaysia,51,23.84,0.1,1094.26,14.05,377.71,Pharmacy,,Pending
INV001980,2026-03-26,C0001,P006,SR004,Southern,117,28.44,0,3327.48,16.3,1420.38,Pharmacy,,Paid
INV001981,2025-09-10,C0171,P015,SR007,Central,33,11.13,0,367.29,6.38,156.75,Pharmacy,,Pending
INV001982,2025-05-22,C0149,P018,SR002,Kuala Lumpur,38,17.27,0,656.26,8.38,337.82,Clinic,,Pending
INV001983,2025-04-11,C0035,P012,SR009,Northern,18,23.6,0.05,403.56,11.86,190.08,Clinic,CAM002,Paid
INV001984,2026-05-16,C0156,P015,SR007,Central,94,11.13,0.08,962.52,6.38,362.8,Distributor,,Pending
INV001985,2026-01-17,C0171,P017,SR007,Central,52,60.49,0,3145.48,30.19,1575.6,Pharmacy,,Overdue
INV001986,2025-02-11,C0052,P001,SR008,Kuala Lumpur,82,34.05,0,2792.1,21.72,1011.06,Clinic,,Paid
INV001987,2025-11-25,C0029,P015,SR005,East Coast,93,11.13,0.1,931.58,6.38,338.24,Distributor,CAM008,Pending
INV001988,2025-04-06,C0006,P005,SR006,East Malaysia,155,48.8,0.08,6958.88,23.91,3252.83,Clinic,,Paid
INV001989,2025-07-23,C0123,P009,SR006,East Malaysia,19,9.93,0.05,179.24,6.14,62.58,Clinic,CAM005,Paid
INV001990,2026-04-27,C0022,P007,SR012,East Malaysia,28,53.96,0.05,1435.34,26.47,694.18,Hospital,CAM011,Paid
INV001991,2025-06-04,C0039,P004,SR001,Central,45,19.97,0,898.65,10.13,442.8,Distributor,,Paid
INV001992,2026-04-17,C0105,P015,SR006,East Malaysia,18,11.13,0,200.34,6.38,85.5,Hospital,,Paid
INV001993,2025-04-29,C0029,P013,SR011,East Coast,31,14.36,0,445.16,8.98,166.78,Distributor,CAM003,Paid
INV001994,2025-02-02,C0115,P005,SR010,Southern,174,48.8,0.08,7811.9,23.91,3651.56,Pharmacy,,Paid
INV001995,2025-09-12,C0051,P007,SR001,Central,80,53.96,0.05,4100.96,26.47,1983.36,Hospital,,Paid
INV001996,2025-01-14,C0170,P006,SR012,East Malaysia,171,28.44,0.1,4376.92,16.3,1589.62,Hospital,,Pending
INV001997,2025-04-17,C0039,P010,SR001,Central,30,17.45,0,523.5,11.04,192.3,Distributor,CAM003,Paid
INV001998,2025-05-24,C0087,P001,SR007,Central,39,34.05,0,1327.95,21.72,480.87,Clinic,CAM004,Paid
INV001999,2025-07-18,C0180,P012,SR007,Central,102,23.6,0.1,2166.48,11.86,956.76,Clinic,CAM005,Pending
INV002000,2025-08-08,C0171,P012,SR001,Central,154,23.6,0.05,3452.68,11.86,1626.24,Pharmacy,CAM005,Paid
INV002001,2026-04-10,C0031,P005,SR007,Central,53,48.8,0.05,2457.08,23.91,1189.85,Pharmacy,,Paid
INV002002,2026-01-11,C0100,P010,SR004,Southern,59,17.45,0.1,926.6,11.04,275.24,Clinic,CAM009,Pending
INV002003,2025-06-09,C0007,P005,SR007,Central,18,48.8,0.05,834.48,23.91,404.1,Clinic,,Paid
INV002004,2025-08-25,C0143,P016,SR008,Kuala Lumpur,20,23.84,0,476.8,14.05,195.8,Clinic,,Paid
INV002005,2025-03-29,C0111,P014,SR002,Kuala Lumpur,110,18.87,0,2075.7,11.75,783.2,Pharmacy,CAM002,Paid
INV002006,2025-04-20,C0088,P011,SR009,Northern,45,15.5,0.1,627.75,7.06,310.05,Distributor,,Paid
INV002007,2025-08-16,C0180,P010,SR001,Central,68,17.45,0,1186.6,11.04,435.88,Clinic,CAM006,Pending
INV002008,2026-02-20,C0128,P015,SR009,Northern,113,11.13,0.1,1131.92,6.38,410.98,Hospital,CAM010,Paid
INV002009,2025-12-23,C0096,P010,SR011,East Coast,49,17.45,0.15,726.79,11.04,185.83,Hospital,CAM008,Paid
INV002010,2025-09-15,C0119,P014,SR001,Central,33,18.87,0,622.71,11.75,234.96,Distributor,CAM006,Pending
INV002011,2026-06-11,C0032,P002,SR005,East Coast,11,20.37,0.1,201.66,9.86,93.2,Hospital,,Pending
INV002012,2026-02-27,C0142,P008,SR006,East Malaysia,120,17.6,0.03,2048.64,7.93,1097.04,Pharmacy,,Paid
INV002013,2025-06-15,C0109,P017,SR006,East Malaysia,144,60.49,0,8710.56,30.19,4363.2,Clinic,CAM004,Paid
INV002014,2025-06-01,C0152,P001,SR006,East Malaysia,92,34.05,0.08,2881.99,21.72,883.75,Hospital,,Paid
INV002015,2025-02-13,C0105,P015,SR006,East Malaysia,68,11.13,0,756.84,6.38,323.0,Hospital,,Paid
INV002016,2025-12-07,C0021,P002,SR012,East Malaysia,97,20.37,0.15,1679.51,9.86,723.09,Clinic,,Paid
INV002017,2025-07-24,C0103,P006,SR002,Kuala Lumpur,55,28.44,0,1564.2,16.3,667.7,Clinic,,Paid
INV002018,2026-06-29,C0136,P012,SR012,East Malaysia,114,23.6,0.08,2475.17,11.86,1123.13,Clinic,,Paid
INV002019,2026-05-24,C0008,P007,SR003,Northern,148,53.96,0,7986.08,26.47,4068.52,Clinic,CAM012,Paid
INV002020,2025-06-10,C0113,P009,SR009,Northern,105,9.93,0.05,990.52,6.14,345.82,Clinic,CAM004,Paid
INV002021,2026-06-22,C0062,P005,SR008,Kuala Lumpur,9,48.8,0,439.2,23.91,224.01,Pharmacy,,Overdue
INV002022,2026-02-17,C0107,P014,SR004,Southern,84,18.87,0.15,1347.32,11.75,360.32,Clinic,,Paid
INV002023,2025-03-11,C0030,P002,SR011,East Coast,155,20.37,0.05,2999.48,9.86,1471.18,Pharmacy,,Pending
INV002024,2025-02-08,C0006,P009,SR006,East Malaysia,144,9.93,0.08,1315.53,6.14,431.37,Clinic,,Pending
INV002025,2025-10-04,C0147,P001,SR010,Southern,68,34.05,0.08,2130.17,21.72,653.21,Pharmacy,,Paid
INV002026,2025-06-26,C0011,P009,SR001,Central,155,9.93,0.03,1492.98,6.14,541.28,Distributor,,Pending
INV002027,2026-05-24,C0102,P017,SR010,Southern,168,60.49,0,10162.32,30.19,5090.4,Pharmacy,CAM012,Paid
INV002028,2025-05-04,C0107,P013,SR010,Southern,31,14.36,0.05,422.9,8.98,144.52,Clinic,,Paid
INV002029,2025-04-12,C0039,P007,SR007,Central,78,53.96,0.15,3577.55,26.47,1512.89,Distributor,,Paid
INV002030,2025-09-12,C0060,P006,SR011,East Coast,116,28.44,0,3299.04,16.3,1408.24,Distributor,,Overdue
INV002031,2025-10-24,C0150,P004,SR011,East Coast,8,19.97,0,159.76,10.13,78.72,Pharmacy,,Paid
INV002032,2026-03-18,C0170,P005,SR006,East Malaysia,59,48.8,0.05,2735.24,23.91,1324.55,Hospital,,Paid
INV002033,2025-06-25,C0028,P003,SR010,Southern,19,31.96,0.1,546.52,20.33,160.25,Clinic,,Paid
INV002034,2025-01-29,C0162,P009,SR001,Central,144,9.93,0.15,1215.43,6.14,331.27,Hospital,,Paid
INV002035,2026-06-10,C0153,P017,SR012,East Malaysia,42,60.49,0.1,2286.52,30.19,1018.54,Clinic,CAM012,Overdue
INV002036,2026-05-31,C0161,P010,SR001,Central,23,17.45,0.15,341.15,11.04,87.23,Pharmacy,,Pending
INV002037,2025-11-08,C0137,P005,SR001,Central,35,48.8,0.05,1622.6,23.91,785.75,Pharmacy,,Pending
INV002038,2025-12-31,C0134,P017,SR002,Kuala Lumpur,151,60.49,0.15,7763.89,30.19,3205.2,Distributor,,Paid
INV002039,2025-01-12,C0139,P006,SR002,Kuala Lumpur,11,28.44,0.03,303.45,16.3,124.15,Clinic,CAM001,Paid
INV002040,2025-04-06,C0047,P007,SR011,East Coast,149,53.96,0,8040.04,26.47,4096.01,Hospital,,Paid
INV002041,2025-03-28,C0041,P017,SR012,East Malaysia,177,60.49,0.1,9636.06,30.19,4292.43,Clinic,CAM002,Paid
INV002042,2026-03-10,C0144,P017,SR004,Southern,123,60.49,0.08,6845.05,30.19,3131.68,Pharmacy,,Overdue
INV002043,2026-05-04,C0171,P002,SR007,Central,16,20.37,0.05,309.62,9.86,151.86,Pharmacy,CAM011,Paid
INV002044,2025-04-01,C0149,P014,SR002,Kuala Lumpur,95,18.87,0.05,1703.02,11.75,586.77,Clinic,,Paid
INV002045,2025-09-12,C0046,P016,SR007,Central,177,23.84,0.1,3797.71,14.05,1310.86,Clinic,,Paid
INV002046,2025-12-08,C0097,P012,SR001,Central,122,23.6,0.05,2735.24,11.86,1288.32,Pharmacy,,Paid
INV002047,2026-02-12,C0047,P010,SR005,East Coast,159,17.45,0.15,2358.37,11.04,603.01,Hospital,,Paid
INV002048,2026-01-21,C0099,P018,SR006,East Malaysia,72,17.27,0.15,1056.92,8.38,453.56,Pharmacy,,Paid
INV002049,2026-06-08,C0080,P005,SR005,East Coast,118,48.8,0,5758.4,23.91,2937.02,Hospital,,Paid
INV002050,2025-05-26,C0041,P012,SR006,East Malaysia,166,23.6,0.05,3721.72,11.86,1752.96,Clinic,,Paid
INV002051,2026-05-30,C0147,P008,SR010,Southern,141,17.6,0.05,2357.52,7.93,1239.39,Pharmacy,,Paid
INV002052,2025-02-12,C0112,P005,SR011,East Coast,106,48.8,0.05,4914.16,23.91,2379.7,Pharmacy,,Overdue
INV002053,2026-06-24,C0114,P003,SR007,Central,10,31.96,0.05,303.62,20.33,100.32,Hospital,,Paid
INV002054,2025-11-04,C0019,P007,SR005,East Coast,155,53.96,0.1,7527.42,26.47,3424.57,Hospital,,Overdue
INV002055,2025-09-12,C0092,P006,SR002,Kuala Lumpur,109,28.44,0,3099.96,16.3,1323.26,Pharmacy,CAM006,Pending
INV002056,2025-12-16,C0048,P008,SR002,Kuala Lumpur,70,17.6,0.03,1195.04,7.93,639.94,Distributor,,Paid
INV002057,2025-01-23,C0043,P012,SR009,Northern,82,23.6,0.05,1838.44,11.86,865.92,Hospital,CAM001,Paid
INV002058,2025-02-02,C0050,P010,SR012,East Malaysia,12,17.45,0.08,192.65,11.04,60.17,Distributor,,Pending
INV002059,2026-04-27,C0124,P003,SR001,Central,71,31.96,0.05,2155.7,20.33,712.27,Hospital,,Paid
INV002060,2025-02-12,C0140,P018,SR001,Central,107,17.27,0.05,1755.5,8.38,858.84,Clinic,,Paid
INV002061,2025-04-10,C0070,P003,SR007,Central,74,31.96,0.05,2246.79,20.33,742.37,Pharmacy,,Paid
INV002062,2025-08-20,C0084,P006,SR011,East Coast,165,28.44,0.03,4551.82,16.3,1862.32,Distributor,CAM006,Paid
INV002063,2025-09-12,C0179,P013,SR010,Southern,84,14.36,0.15,1025.3,8.98,270.98,Pharmacy,,Paid
INV002064,2025-04-03,C0084,P011,SR011,East Coast,85,15.5,0.1,1185.75,7.06,585.65,Distributor,CAM002,Paid
INV002065,2025-07-04,C0015,P016,SR011,East Coast,68,23.84,0.08,1491.43,14.05,536.03,Clinic,,Paid
INV002066,2025-12-26,C0030,P003,SR011,East Coast,25,31.96,0.05,759.05,20.33,250.8,Pharmacy,,Paid
INV002067,2026-02-09,C0054,P014,SR011,East Coast,68,18.87,0.05,1219.0,11.75,420.0,Pharmacy,,Paid
INV002068,2025-05-09,C0026,P017,SR010,Southern,88,60.49,0.03,5163.43,30.19,2506.71,Hospital,,Paid
INV002069,2026-05-13,C0002,P002,SR001,Central,157,20.37,0.08,2942.24,9.86,1394.22,Clinic,,Pending
INV002070,2025-11-02,C0136,P009,SR006,East Malaysia,17,9.93,0.03,163.75,6.14,59.37,Clinic,,Paid
INV002071,2026-01-20,C0175,P009,SR009,Northern,115,9.93,0.05,1084.85,6.14,378.75,Hospital,CAM009,Paid
INV002072,2025-01-15,C0080,P011,SR011,East Coast,98,15.5,0.05,1443.05,7.06,751.17,Hospital,,Paid
INV002073,2025-01-30,C0147,P015,SR010,Southern,86,11.13,0.15,813.6,6.38,264.92,Pharmacy,CAM001,Paid
INV002074,2025-09-06,C0095,P009,SR011,East Coast,102,9.93,0.08,931.83,6.14,305.55,Pharmacy,,Paid
INV002075,2026-03-05,C0087,P010,SR001,Central,32,17.45,0.03,541.65,11.04,188.37,Clinic,CAM010,Paid
INV002076,2025-02-24,C0003,P014,SR005,East Coast,52,18.87,0,981.24,11.75,370.24,Pharmacy,CAM002,Overdue
INV002077,2026-04-08,C0110,P016,SR008,Kuala Lumpur,84,23.84,0.05,1902.43,14.05,722.23,Hospital,,Paid
INV002078,2026-02-04,C0008,P004,SR003,Northern,50,19.97,0.03,968.54,10.13,462.04,Clinic,,Overdue
INV002079,2025-04-05,C0096,P017,SR011,East Coast,141,60.49,0.08,7846.76,30.19,3589.97,Hospital,,Overdue
INV002080,2025-01-07,C0138,P001,SR004,Southern,126,34.05,0.05,4075.78,21.72,1339.06,Hospital,,Paid
INV002081,2026-05-22,C0144,P005,SR004,Southern,25,48.8,0,1220.0,23.91,622.25,Pharmacy,,Overdue
INV002082,2026-03-31,C0004,P009,SR011,East Coast,39,9.93,0.15,329.18,6.14,89.72,Pharmacy,,Paid
INV002083,2025-06-18,C0164,P014,SR005,East Coast,42,18.87,0.08,729.14,11.75,235.64,Pharmacy,,Pending
INV002084,2025-02-24,C0053,P017,SR007,Central,63,60.49,0.08,3506.0,30.19,1604.03,Clinic,,Paid
INV002085,2026-03-17,C0089,P013,SR001,Central,123,14.36,0.05,1677.97,8.98,573.43,Hospital,,Overdue
INV002086,2025-06-22,C0095,P009,SR005,East Coast,84,9.93,0,834.12,6.14,318.36,Pharmacy,,Paid
INV002087,2025-08-27,C0129,P011,SR012,East Malaysia,97,15.5,0.08,1383.22,7.06,698.4,Clinic,,Paid
INV002088,2025-02-02,C0174,P014,SR010,Southern,83,18.87,0.08,1440.91,11.75,465.66,Hospital,CAM001,Paid
INV002089,2025-05-30,C0051,P003,SR001,Central,40,31.96,0.15,1086.64,20.33,273.44,Hospital,CAM004,Paid
INV002090,2026-05-19,C0175,P003,SR009,Northern,117,31.96,0.1,3365.39,20.33,986.78,Hospital,,Paid
INV002091,2025-10-28,C0166,P006,SR010,Southern,48,28.44,0,1365.12,16.3,582.72,Pharmacy,,Paid
INV002092,2026-01-24,C0176,P006,SR005,East Coast,126,28.44,0.03,3475.94,16.3,1422.14,Hospital,CAM009,Pending
INV002093,2025-03-10,C0156,P013,SR001,Central,15,14.36,0.03,208.94,8.98,74.24,Distributor,,Paid
INV002094,2026-01-31,C0156,P008,SR007,Central,144,17.6,0.05,2407.68,7.93,1265.76,Distributor,CAM009,Paid
INV002095,2025-08-24,C0079,P001,SR004,Southern,167,34.05,0.08,5231.44,21.72,1604.2,Hospital,,Paid
INV002096,2026-02-10,C0113,P016,SR009,Northern,136,23.84,0.1,2918.02,14.05,1007.22,Clinic,,Paid
INV002097,2025-06-26,C0072,P009,SR010,Southern,176,9.93,0.15,1485.53,6.14,404.89,Clinic,,Paid
INV002098,2026-03-14,C0014,P018,SR002,Kuala Lumpur,141,17.27,0.1,2191.56,8.38,1009.98,Pharmacy,,Paid
INV002099,2026-05-02,C0155,P007,SR010,Southern,146,53.96,0,7878.16,26.47,4013.54,Hospital,,Paid
INV002100,2025-11-25,C0062,P004,SR002,Kuala Lumpur,142,19.97,0.05,2693.95,10.13,1255.49,Pharmacy,,Paid
INV002101,2026-01-31,C0160,P014,SR006,East Malaysia,158,18.87,0,2981.46,11.75,1124.96,Distributor,,Paid
INV002102,2025-05-17,C0123,P004,SR012,East Malaysia,120,19.97,0.08,2204.69,10.13,989.09,Clinic,CAM004,Paid
INV002103,2025-04-02,C0154,P018,SR011,East Coast,69,17.27,0,1191.63,8.38,613.41,Clinic,CAM002,Pending
INV002104,2025-08-20,C0152,P015,SR006,East Malaysia,138,11.13,0,1535.94,6.38,655.5,Hospital,,Paid
INV002105,2025-04-26,C0166,P018,SR010,Southern,12,17.27,0.03,201.02,8.38,100.46,Pharmacy,,Overdue
INV002106,2025-08-04,C0045,P017,SR003,Northern,152,60.49,0.05,8734.76,30.19,4145.88,Pharmacy,CAM005,Paid
INV002107,2025-04-30,C0004,P006,SR005,East Coast,49,28.44,0.1,1254.2,16.3,455.5,Pharmacy,CAM003,Paid
INV002108,2026-01-24,C0030,P002,SR005,East Coast,135,20.37,0.1,2474.96,9.86,1143.86,Pharmacy,,Pending
INV002109,2026-05-08,C0099,P004,SR006,East Malaysia,145,19.97,0,2895.65,10.13,1426.8,Pharmacy,CAM011,Paid
INV002110,2025-04-06,C0074,P002,SR006,East Malaysia,146,20.37,0.03,2884.8,9.86,1445.24,Pharmacy,CAM002,Paid
INV002111,2025-03-29,C0151,P017,SR002,Kuala Lumpur,128,60.49,0.03,7510.44,30.19,3646.12,Distributor,,Pending
INV002112,2025-05-22,C0050,P011,SR012,East Malaysia,109,15.5,0.1,1520.55,7.06,751.01,Distributor,,Pending
INV002113,2025-04-11,C0009,P001,SR005,East Coast,9,34.05,0.05,291.13,21.72,95.65,Distributor,,Pending
INV002114,2025-01-04,C0095,P009,SR011,East Coast,155,9.93,0.03,1492.98,6.14,541.28,Pharmacy,,Paid
INV002115,2025-02-17,C0112,P014,SR011,East Coast,113,18.87,0.03,2068.34,11.75,740.59,Pharmacy,CAM002,Pending
INV002116,2025-11-03,C0023,P003,SR005,East Coast,77,31.96,0,2460.92,20.33,895.51,Clinic,,Paid
INV002117,2025-11-28,C0026,P013,SR010,Southern,163,14.36,0.05,2223.65,8.98,759.91,Hospital,,Paid
INV002118,2025-07-19,C0111,P014,SR002,Kuala Lumpur,80,18.87,0.05,1434.12,11.75,494.12,Pharmacy,,Pending
INV002119,2026-02-19,C0041,P013,SR012,East Malaysia,8,14.36,0.05,109.14,8.98,37.3,Clinic,,Paid
INV002120,2026-06-17,C0163,P004,SR010,Southern,140,19.97,0.15,2376.43,10.13,958.23,Clinic,,Paid
INV002121,2026-05-12,C0158,P003,SR010,Southern,12,31.96,0.03,372.01,20.33,128.05,Pharmacy,,Paid
INV002122,2026-04-10,C0020,P015,SR007,Central,10,11.13,0.08,102.4,6.38,38.6,Clinic,CAM011,Overdue
INV002123,2025-05-16,C0111,P012,SR008,Kuala Lumpur,166,23.6,0.05,3721.72,11.86,1752.96,Pharmacy,,Pending
INV002124,2026-01-25,C0004,P010,SR005,East Coast,146,17.45,0.1,2292.93,11.04,681.09,Pharmacy,,Overdue
INV002125,2026-01-13,C0036,P003,SR007,Central,97,31.96,0.03,3007.12,20.33,1035.11,Distributor,CAM009,Paid
INV002126,2026-04-13,C0075,P003,SR003,Northern,129,31.96,0.03,3999.15,20.33,1376.58,Pharmacy,,Pending
INV002127,2025-04-09,C0139,P018,SR002,Kuala Lumpur,76,17.27,0,1312.52,8.38,675.64,Clinic,,Paid
INV002128,2025-05-22,C0112,P009,SR005,East Coast,46,9.93,0,456.78,6.14,174.34,Pharmacy,,Paid
INV002129,2025-03-18,C0116,P002,SR010,Southern,98,20.37,0.03,1936.37,9.86,970.09,Clinic,CAM002,Paid
INV002130,2026-01-17,C0125,P002,SR008,Kuala Lumpur,116,20.37,0.08,2173.89,9.86,1030.13,Clinic,CAM009,Paid
INV002131,2026-01-11,C0128,P001,SR003,Northern,17,34.05,0,578.85,21.72,209.61,Hospital,,Overdue
INV002132,2025-12-17,C0105,P009,SR006,East Malaysia,122,9.93,0,1211.46,6.14,462.38,Hospital,,Paid
INV002133,2026-04-27,C0046,P017,SR001,Central,148,60.49,0.05,8504.89,30.19,4036.77,Clinic,,Pending
INV002134,2025-10-14,C0002,P002,SR001,Central,129,20.37,0.05,2496.34,9.86,1224.4,Clinic,,Pending
INV002135,2025-07-07,C0042,P009,SR010,Southern,66,9.93,0,655.38,6.14,250.14,Hospital,,Paid
INV002136,2026-01-18,C0002,P016,SR001,Central,20,23.84,0.08,438.66,14.05,157.66,Clinic,,Paid
INV002137,2025-03-02,C0024,P004,SR007,Central,5,19.97,0.05,94.86,10.13,44.21,Clinic,,Pending
INV002138,2025-04-22,C0169,P003,SR010,Southern,52,31.96,0.05,1578.82,20.33,521.66,Hospital,,Paid
INV002139,2026-01-07,C0059,P015,SR005,East Coast,150,11.13,0,1669.5,6.38,712.5,Distributor,CAM009,Paid
INV002140,2026-03-17,C0152,P011,SR006,East Malaysia,6,15.5,0.15,79.05,7.06,36.69,Hospital,,Paid
INV002141,2025-03-30,C0130,P010,SR010,Southern,80,17.45,0,1396.0,11.04,512.8,Clinic,,Pending
INV002142,2026-06-19,C0120,P014,SR005,East Coast,110,18.87,0.03,2013.43,11.75,720.93,Pharmacy,,Paid
INV002143,2025-10-13,C0121,P004,SR009,Northern,27,19.97,0.15,458.31,10.13,184.8,Distributor,,Paid
INV002144,2025-05-25,C0122,P007,SR012,East Malaysia,142,53.96,0,7662.32,26.47,3903.58,Pharmacy,,Pending
INV002145,2025-03-14,C0010,P009,SR009,Northern,16,9.93,0,158.88,6.14,60.64,Pharmacy,,Paid
INV002146,2026-02-17,C0057,P006,SR005,East Coast,124,28.44,0.1,3173.9,16.3,1152.7,Clinic,CAM010,Paid
INV002147,2026-06-21,C0062,P011,SR002,Kuala Lumpur,112,15.5,0.05,1649.2,7.06,858.48,Pharmacy,,Paid
INV002148,2025-10-07,C0140,P014,SR001,Central,114,18.87,0.05,2043.62,11.75,704.12,Clinic,,Paid
